,theta_min,theta_max,t_min,t_max,velocity,Peak Stress (MPa),Strain Energy Density (MPa)
5535,0.8948,1.2535,0.83838,2.78853,1.0,3.60954,0.43472
5536,1.3803,1.1247,2.24952,1.32195,1.0,2.7362,0.45838
5537,0.9032,1.4153,1.99775,1.57871,1.0,5.18637,0.48551
5538,1.1329,1.3936,1.27943,2.28718,1.0,4.55132,0.49399
5539,1.4706,1.5154,2.18661,1.24829,1.0,4.39335,0.48643
5540,1.3381,1.5275,1.65028,1.8185,1.0,3.788,0.49977
5541,1.3414,1.0107,1.9983,1.59267,1.0,2.30418,0.46813
5542,1.4581,1.4718,1.15228,2.30559,1.0,4.60411,0.55314
5543,1.0842,1.1206,1.30433,2.32477,1.0,3.13415,0.47337
5544,1.1776,0.8768,1.61604,1.99438,1.0,2.96203,0.47923
5545,0.8265,1.1148,2.02061,1.58161,1.0,3.03551,0.466
5546,0.83,1.1505,1.07002,2.55064,1.0,3.36384,0.44207
5547,1.3453,1.2182,1.98463,1.5795,1.0,3.70749,0.46476
5548,1.2483,0.98,2.27104,1.3427,1.0,2.17873,0.48186
5549,1.2125,0.996,2.68138,0.95047,1.0,2.45747,0.4549
5550,0.956,1.0784,1.8409,1.78191,1.0,2.64313,0.48876
5551,0.8124,1.3037,1.064,2.53501,1.0,3.35048,0.45842
5552,1.4639,1.1236,1.27628,2.2843,1.0,3.11911,0.46616
5553,0.9759,1.0606,2.66288,0.9788,1.0,2.07907,0.45384
5554,1.148,1.0455,1.14794,2.48613,1.0,3.3464,0.46312
5555,0.9995,1.0543,2.39931,1.23469,1.0,1.95632,0.46447
5556,1.2914,1.2974,2.14224,1.42133,1.0,3.56097,0.44546
5557,1.1747,1.2869,1.21878,2.37422,1.0,3.18652,0.47811
5558,1.499,1.534,1.41733,1.99182,1.0,4.53351,0.53804
5559,1.1142,1.2737,0.79152,2.82777,1.0,3.66232,0.44719
5560,0.9118,1.2034,2.48303,1.14067,1.0,2.34864,0.44709
5561,1.0012,0.8083,1.29559,2.29756,1.0,3.18214,0.49286
5562,0.9583,1.3692,1.74542,1.84024,1.0,4.10486,0.49213
5563,0.8336,1.0637,2.51538,1.09579,1.0,2.05509,0.4694
5564,1.0677,1.392,1.75691,1.81764,1.0,4.94306,0.47679
5565,0.9404,1.4094,1.82367,1.7526,1.0,3.85112,0.51248
5566,1.1601,0.9038,1.15765,2.46709,1.0,3.31499,0.48827
5567,1.4833,1.1832,1.29824,2.24341,1.0,3.04636,0.44281
5568,1.0793,0.9661,1.87091,1.75284,1.0,2.60036,0.4676
5569,1.2928,1.2665,2.24432,1.32778,1.0,3.91418,0.45918
5570,1.4805,1.2088,0.97208,2.58065,1.0,3.36994,0.4337
5571,1.4923,1.1582,1.84567,1.68239,1.0,3.08274,0.4618
5572,1.2791,1.5114,0.78351,2.71851,1.0,4.70893,0.49722
5573,1.1614,1.2762,1.65706,1.93451,1.0,3.39643,0.4934
5574,1.2041,1.5325,1.51348,1.98743,1.0,4.59102,0.55929
5575,1.1266,1.3332,2.07883,1.50895,1.0,3.51866,0.48094
5576,0.9418,1.2932,2.79596,0.83505,1.0,3.07209,0.45431
5577,1.149,1.1368,2.11091,1.5072,1.0,3.24446,0.46739
5578,1.4342,1.0036,1.95161,1.61421,1.0,2.33658,0.47986
5579,0.9514,1.4722,1.85792,1.70145,1.0,4.31094,0.52715
5580,1.0227,0.8709,1.28073,2.33273,1.0,3.14203,0.48006
5581,0.8015,1.068,1.75353,1.84142,1.0,2.68008,0.48063
5582,1.4585,1.1223,2.46375,1.08411,1.0,2.05941,0.45848
5583,0.7859,1.1357,2.18284,1.40913,1.0,2.67765,0.47394
5584,0.9767,1.3294,2.05453,1.5443,1.0,4.70064,0.49064
5585,0.8602,1.4218,2.7264,0.87287,1.0,2.91647,0.49717
5586,1.2928,1.1122,2.14948,1.44621,1.0,2.55005,0.45884
5587,0.8983,1.1314,1.2306,2.39463,1.0,3.2161,0.46743
5588,0.8272,1.4359,1.69686,1.86274,1.0,4.51398,0.53115
5589,1.0588,0.9501,1.01527,2.62223,1.0,3.50462,0.47367
5590,1.1169,1.4552,1.84538,1.70532,1.0,4.07719,0.52311
5591,1.0335,1.0467,1.17229,2.4648,1.0,3.34005,0.4642
5592,0.8224,0.9831,2.88376,0.73132,1.0,1.91547,0.45506
5593,0.969,1.2238,1.06991,2.55536,1.0,3.37366,0.47566
5594,1.2751,1.0186,2.0648,1.54073,1.0,2.18328,0.46681
5595,1.4934,1.2943,1.54158,1.95896,1.0,4.32927,0.48702
5596,0.9147,1.5431,2.2761,1.27617,1.0,2.53902,0.48515
5597,1.06,0.8098,1.79494,1.80144,1.0,2.74424,0.45827
5598,1.312,1.3531,2.12864,1.41482,1.0,4.75677,0.46185
5599,1.3999,1.2475,2.03818,1.50297,1.0,3.01312,0.46417
5600,1.1189,0.94,1.37262,2.25246,1.0,3.0963,0.46676
5601,1.1856,1.3128,1.21509,2.36932,1.0,3.67832,0.48758
5602,1.1341,1.4732,2.07386,1.47432,1.0,4.75137,0.48436
5603,1.0134,1.0392,1.98913,1.63764,1.0,2.39096,0.453
5604,1.2586,0.928,2.60246,1.01748,1.0,2.80772,0.48138
5605,1.3163,1.2905,1.79288,1.76262,1.0,4.3274,0.48137
5606,0.8485,0.786,0.94808,2.61618,1.0,3.86663,0.49749
5607,1.2716,1.1844,1.78645,1.80253,1.0,3.5297,0.48814
5608,1.1408,1.1656,1.83647,1.77705,1.0,3.41468,0.49211
5609,1.0258,0.8595,1.94027,1.6673,1.0,2.52934,0.45566
5610,1.1044,1.378,2.62657,0.97449,1.0,3.82932,0.48379
5611,1.1424,1.4098,2.53661,1.04667,1.0,2.29441,0.47693
5612,1.3957,1.3518,0.89571,2.64047,1.0,3.46047,0.48662
5613,0.8665,1.0907,1.68741,1.92419,1.0,2.79745,0.48946
5614,1.2962,1.0371,1.75255,1.84825,1.0,2.29804,0.45655
5615,0.9362,1.4734,2.321,1.25302,1.0,1.97314,0.46124
5616,1.3715,1.1575,2.1257,1.44243,1.0,3.31661,0.45831
5617,0.8862,1.2913,1.49155,2.10769,1.0,3.69294,0.4905
5618,1.412,0.8665,1.91682,1.65329,1.0,2.02379,0.4468
5619,1.1515,0.8367,1.33258,2.27478,1.0,3.70338,0.49309
5620,1.308,0.8556,1.32914,2.26889,1.0,3.69167,0.49729
5621,0.9346,1.3843,1.54806,2.03291,1.0,3.87848,0.49962
5622,0.8649,1.2429,1.21488,2.39611,1.0,3.77375,0.49011
5623,0.9887,1.432,2.11719,1.45955,1.0,2.06595,0.45878
5624,1.3316,0.9429,1.37153,2.23048,1.0,3.09599,0.48059
5625,1.2291,1.351,2.10077,1.46421,1.0,4.72722,0.47115
5626,1.3454,1.2546,2.68425,0.888,1.0,2.77549,0.45341
5627,1.1282,1.0613,1.67039,1.95346,1.0,2.58462,0.46167
5628,1.4316,1.4251,0.78807,2.71343,1.0,4.26584,0.50757
5629,0.8658,1.2946,1.49195,2.10457,1.0,3.34553,0.46892
5630,1.27,1.042,1.55615,2.05201,1.0,2.95713,0.46758
5631,0.8854,1.156,1.85463,1.75781,1.0,2.62901,0.47485
5632,1.0215,1.0737,1.01898,2.6234,1.0,4.38942,0.4614
5633,1.2283,1.1161,1.8446,1.76214,1.0,3.3666,0.49148
5634,1.3423,0.9122,1.30154,2.29877,1.0,3.08227,0.49245
5635,1.1644,1.5615,1.6695,1.83014,1.0,3.46158,0.55907
5636,1.1707,1.3622,1.78366,1.7852,1.0,2.73726,0.49791
5637,1.0762,0.9992,0.79133,2.86095,1.0,4.73328,0.45018
5638,0.9726,1.2804,1.57146,2.03339,1.0,3.62818,0.50808
5639,1.4057,1.1966,1.18571,2.38095,1.0,3.83059,0.46264
5640,1.2059,1.5084,1.25486,2.25551,1.0,4.28769,0.53768
5641,1.557,1.1646,1.32588,2.19294,1.0,3.34302,0.43676
5642,1.4419,0.8564,1.57908,1.98654,1.0,2.89029,0.47229
5643,1.3502,0.9094,2.77637,0.82926,1.0,3.07068,0.45283
5644,1.3594,1.4353,1.71262,1.78567,1.0,5.16678,0.5056
5645,1.2733,1.0194,1.7799,1.82581,1.0,2.2672,0.45764
5646,0.9325,0.9968,1.85859,1.75841,1.0,2.10611,0.46885
5647,1.5106,1.1759,2.53736,0.98153,1.0,2.53353,0.45521
5648,1.4787,1.3617,0.75466,2.76119,1.0,4.38195,0.49385
5649,1.0904,1.1631,1.97582,1.64348,1.0,2.66762,0.47611
5650,1.335,1.0306,1.87273,1.71905,1.0,2.01649,0.4542
5651,1.2016,0.9102,1.97168,1.64106,1.0,2.16326,0.45816
5652,1.2635,0.8351,1.57341,2.02218,1.0,2.98588,0.49096
5653,0.7863,0.879,1.99867,1.56029,1.0,1.89321,0.48494
5654,1.5128,1.3594,1.98781,1.47978,1.0,5.2875,0.46621
5655,1.0183,1.1271,2.17789,1.44961,1.0,2.42773,0.46109
5656,1.5205,1.3759,1.81639,1.64307,1.0,5.2182,0.48845
5657,1.5022,1.0866,1.9811,1.55315,1.0,2.6979,0.45782
5658,1.5322,1.0277,2.49325,1.03637,1.0,2.10778,0.45744
5659,0.803,0.9526,2.6425,0.95137,1.0,1.85414,0.46587
5660,1.0911,1.2275,2.48676,1.13632,1.0,2.10164,0.46682
5661,0.7954,1.5569,2.27675,1.25903,1.0,3.77034,0.51359
5662,1.155,1.0011,1.26861,2.36112,1.0,3.84488,0.47345
5663,1.22,1.3187,1.73489,1.83606,1.0,3.67087,0.47433
5664,0.9655,1.1972,2.1967,1.42422,1.0,3.11122,0.46113
5665,1.1845,0.9528,1.79487,1.82232,1.0,2.36315,0.47403
5666,1.0441,1.3701,1.84317,1.74033,1.0,4.8861,0.51542
5667,1.2495,1.4307,2.50139,1.0508,1.0,2.80629,0.48229
5668,0.864,1.486,1.26622,2.28311,1.0,4.48304,0.51746
5669,1.5497,1.2042,1.28833,2.22554,1.0,3.39381,0.4483
5670,1.3247,1.4387,2.01256,1.49902,1.0,2.12411,0.4792
5671,1.2672,0.9371,2.38721,1.22485,1.0,2.72259,0.48986
5672,1.3863,1.099,1.36366,2.219,1.0,3.47029,0.48274
5673,1.3529,0.8484,1.58401,2.00006,1.0,2.99855,0.4715
5674,1.3202,1.5014,2.29285,1.20758,1.0,4.38171,0.48036
5675,1.0716,0.9608,2.00605,1.61831,1.0,1.89304,0.44986
5676,1.4889,1.3635,2.21088,1.26743,1.0,2.54774,0.4864
5677,1.2002,1.0044,2.95019,0.69599,1.0,2.39981,0.44494
5678,1.0047,0.8624,2.09244,1.51618,1.0,1.84858,0.46055
5679,1.1414,1.1416,1.54497,2.07302,1.0,3.01529,0.4577
5680,1.5592,1.2149,2.24134,1.2445,1.0,3.05032,0.49214
5681,1.1202,1.3317,1.46803,2.11667,1.0,3.83117,0.4735
5682,1.0414,1.0127,1.63484,1.99196,1.0,2.83937,0.4583
5683,0.8899,0.9434,1.525,2.08074,1.0,3.11108,0.45653
5684,1.0253,1.5278,1.56281,1.96883,1.0,3.67761,0.5392
5685,1.4631,1.1766,2.69368,0.8493,1.0,2.37714,0.44227
5686,0.8247,1.4044,2.29794,1.27959,1.0,2.86659,0.49472
5687,1.1033,0.9059,1.55327,2.06491,1.0,3.11755,0.46
5688,1.2562,1.2435,2.10279,1.48052,1.0,2.54536,0.45048
5689,1.0272,1.0764,1.72993,1.89647,1.0,2.71215,0.49153
5690,1.3044,0.8888,1.83493,1.7608,1.0,2.21714,0.45338
5691,1.4244,1.2199,2.19526,1.34453,1.0,3.68496,0.47506
5692,0.8386,1.3068,1.47723,2.11381,1.0,4.23446,0.50382
5693,1.3921,1.2154,1.17163,2.39487,1.0,3.81226,0.46471
5694,0.81,0.9583,1.94471,1.63978,1.0,1.94865,0.47222
5695,0.7957,1.3652,2.03426,1.53833,1.0,5.61123,0.47661
5696,1.2084,0.9118,0.89296,2.7407,1.0,4.60628,0.4805
5697,1.3737,1.0361,1.60169,1.9839,1.0,2.84137,0.45723
5698,1.0725,0.9344,1.54946,2.07254,1.0,3.21217,0.46112
5699,0.9955,0.9891,1.25005,2.38079,1.0,3.83963,0.46445
5700,1.0383,0.9776,1.02271,2.61688,1.0,4.44202,0.47331
5701,1.3513,1.1518,1.61094,1.96643,1.0,3.07012,0.47061
5702,1.4321,1.0889,1.8723,1.68722,1.0,2.92411,0.46598
5703,1.2516,1.2013,1.63254,1.95869,1.0,3.21997,0.50497
5704,0.9445,1.375,1.67344,1.91023,1.0,3.35414,0.5041
5705,1.5438,1.368,2.3049,1.14864,1.0,2.94776,0.47078
5706,1.2206,0.9867,1.31387,2.30804,1.0,3.75744,0.47535
5707,1.2323,1.0628,1.88737,1.72313,1.0,2.50264,0.4704
5708,0.8113,0.9959,1.78755,1.80345,1.0,2.64641,0.47937
5709,0.8424,1.4072,1.63827,1.93044,1.0,4.81342,0.50844
5710,1.4465,0.9652,1.63885,1.92941,1.0,2.62434,0.45504
5711,1.3797,0.8348,1.0896,2.50165,1.0,4.27634,0.49809
5712,1.3058,0.9981,0.93358,2.69188,1.0,4.53116,0.47785
5713,1.2527,1.551,0.88438,2.60132,1.0,4.9352,0.52053
5714,1.2332,1.0502,1.37015,2.24759,1.0,3.59182,0.48433
5715,1.4544,0.7997,1.66279,1.88959,1.0,2.64987,0.4743
5716,1.0952,0.9406,1.8908,1.73072,1.0,2.07418,0.4502
5717,1.4754,0.9442,1.43807,2.12796,1.0,2.98605,0.49026
5718,1.4061,1.3455,1.05455,2.47394,1.0,3.8881,0.49183
5719,0.8208,1.222,2.69205,0.92094,1.0,2.67243,0.45358
5720,0.8005,1.3882,2.28119,1.29382,1.0,4.54183,0.52572
5721,1.5061,1.535,1.6153,1.78916,1.0,4.24517,0.51166
5722,0.8207,0.9369,0.89803,2.71286,1.0,4.52987,0.45569
5723,1.5575,0.8547,1.97077,1.55249,1.0,1.90503,0.47082
5724,0.8798,0.8618,1.46495,2.12119,1.0,3.32326,0.46091
5725,1.0463,1.3536,1.39684,2.19001,1.0,4.12429,0.4941
5726,0.8332,1.4141,1.74447,1.82171,1.0,3.19966,0.50669
5727,1.3704,0.7977,2.66863,0.91916,1.0,2.64271,0.48174
5728,1.2394,1.4032,1.5832,1.95847,1.0,4.81589,0.53636
5729,1.3262,1.2077,1.8398,1.73161,1.0,3.18427,0.48282
5730,1.3906,1.0806,2.79211,0.79467,1.0,2.35567,0.45469
5731,0.9469,1.1468,1.87898,1.74091,1.0,3.27768,0.48806
5732,1.5533,1.2767,2.10252,1.37098,1.0,2.47386,0.48032
5733,1.52,1.1028,1.67725,1.85371,1.0,3.03755,0.45878
5734,1.1387,1.0254,2.00571,1.61818,1.0,2.40168,0.45118
5735,1.1762,1.4692,1.76498,1.76918,1.0,3.64101,0.5251
5736,0.9944,1.285,0.90917,2.7099,1.0,4.38672,0.44458
5737,1.2656,1.34,1.5267,2.02907,1.0,3.71348,0.50249
5738,1.1902,1.0246,1.914,1.70409,1.0,2.49055,0.48167
5739,1.2158,0.969,1.52845,2.08864,1.0,3.10384,0.46208
5740,1.1981,1.1052,2.00881,1.60445,1.0,2.73239,0.46985
5741,0.8965,0.8169,0.70226,2.89846,1.0,4.78074,0.49554
5742,1.3845,1.203,1.44892,2.11323,1.0,3.02473,0.48125
5743,1.2262,1.1352,2.51942,1.09636,1.0,2.18843,0.47597
5744,0.8959,1.2083,1.8539,1.75599,1.0,3.44124,0.48439
5745,0.9412,0.8492,0.93936,2.66971,1.0,4.53394,0.48864
5746,1.4938,1.4524,1.48139,1.96435,1.0,4.6488,0.5
5747,1.075,1.0142,1.86038,1.76571,1.0,2.12354,0.44876
5748,1.2539,1.2648,1.84718,1.72983,1.0,4.32473,0.50299
5749,1.2694,1.2551,1.21982,2.36433,1.0,3.70186,0.49085
5750,1.3834,1.1012,1.32883,2.25549,1.0,3.61077,0.49231
5751,0.8136,1.1119,1.44981,2.15514,1.0,3.31642,0.48421
5752,1.3095,1.5068,1.10054,2.38783,1.0,4.57787,0.5423
5753,1.0687,1.1492,1.43743,2.18677,1.0,3.29664,0.49031
5754,0.832,1.1715,1.32491,2.28545,1.0,3.60812,0.48206
5755,1.2826,1.5298,1.26465,2.21821,1.0,4.75145,0.54759
5756,1.2878,1.3075,1.34416,2.21869,1.0,3.81936,0.49241
5757,0.9091,1.3079,1.17916,2.42464,1.0,3.8023,0.48086
5758,1.3735,1.0596,2.65098,0.93853,1.0,2.38458,0.44826
5759,0.8109,1.5409,2.20225,1.33761,1.0,2.27644,0.49495
5760,0.8047,1.0452,2.09705,1.49664,1.0,2.27599,0.48293
5761,1.5344,1.2836,1.44518,2.04586,1.0,3.52363,0.48986
5762,1.3874,1.1093,1.70918,1.8632,1.0,3.11294,0.4811
5763,0.8837,1.0136,2.43958,1.17876,1.0,1.96078,0.4686
5764,1.0664,1.2483,1.38692,2.22332,1.0,3.37298,0.49429
5765,0.9207,0.8093,1.92619,1.65265,1.0,2.51277,0.44842
5766,1.156,1.0409,2.4091,1.22036,1.0,2.06921,0.46184
5767,0.926,0.9703,0.95745,2.67574,1.0,4.55022,0.45927
5768,0.992,1.0933,1.14267,2.49377,1.0,4.16624,0.45758
5769,0.8429,1.323,1.33252,2.25864,1.0,3.77805,0.50083
5770,1.0519,1.3247,1.87309,1.72101,1.0,4.29752,0.50083
5771,1.112,1.2289,2.83137,0.80472,1.0,3.10684,0.47788
5772,1.5039,0.8218,0.75864,2.82471,1.0,4.68418,0.48589
5773,0.9021,1.3215,1.84375,1.75047,1.0,3.76326,0.50508
5774,1.079,1.3209,1.83351,1.75877,1.0,2.89492,0.49537
5775,1.4909,1.1699,1.2581,2.28576,1.0,3.56438,0.4484
5776,1.4495,0.8805,1.72478,1.83834,1.0,2.48259,0.44486
5777,1.23,1.5673,2.67823,0.8487,1.0,2.41201,0.44727
5778,1.1691,0.982,1.95427,1.66602,1.0,1.94572,0.45422
5779,1.549,1.2602,1.36894,2.1263,1.0,3.8548,0.4651
5780,0.8564,1.5108,1.40411,2.1353,1.0,4.56948,0.53065
5781,1.5699,1.0967,2.57327,0.93186,1.0,2.18785,0.45079
5782,0.8478,0.9946,1.70889,1.89251,1.0,2.50469,0.46573
5783,1.439,1.5202,1.90197,1.53782,1.0,4.12364,0.49979
5784,1.2553,1.1297,1.67969,1.92151,1.0,3.14617,0.48932
5785,0.8291,1.4081,2.17456,1.39937,1.0,4.28001,0.46633
5786,1.4527,1.4904,1.88538,1.56054,1.0,2.42825,0.47001
5787,0.9738,1.5239,1.90191,1.64166,1.0,4.24566,0.51688
5788,1.327,1.3379,2.04036,1.50129,1.0,2.2058,0.45236
5789,1.4402,1.2266,1.4094,2.13176,1.0,3.13303,0.47856
5790,1.3418,1.0589,0.89702,2.72116,1.0,4.51466,0.4759
5791,1.1784,1.525,1.93775,1.58,1.0,4.11249,0.49623
5792,0.9621,1.1811,1.33835,2.28475,1.0,3.56881,0.49498
5793,1.2864,1.1893,2.12432,1.46193,1.0,4.10615,0.45713
5794,0.8074,1.3541,2.27546,1.30657,1.0,3.70603,0.51315
5795,1.2801,0.8252,1.7087,1.88193,1.0,2.62677,0.48068
5796,1.3002,0.9544,0.68577,2.95419,1.0,4.85362,0.43781
5797,0.8419,1.3108,1.12209,2.47725,1.0,3.97618,0.48014
5798,1.3136,1.453,1.33562,2.17096,1.0,3.74983,0.53449
5799,1.4382,1.564,1.09036,2.33166,1.0,4.42065,0.57271
5800,1.0563,1.2052,1.96338,1.65275,1.0,4.43807,0.47593
5801,1.0856,1.4168,2.02636,1.54429,1.0,4.57885,0.49625
5802,1.1655,1.0301,2.55318,1.07996,1.0,2.78355,0.47642
5803,0.9341,1.0169,1.01486,2.62144,1.0,3.4043,0.44998
5804,0.8846,0.799,1.98282,1.58462,1.0,2.03711,0.4459
5805,1.4366,1.3163,2.12207,1.38955,1.0,3.25256,0.47991
5806,0.8505,1.3887,2.877,0.73478,1.0,2.34104,0.44318
5807,0.9097,1.3355,1.52319,2.06867,1.0,4.35552,0.51217
5808,0.9742,1.4313,1.51329,2.0542,1.0,4.04178,0.50914
5809,0.9876,1.0752,1.7112,1.9141,1.0,2.60704,0.48881
5810,1.1989,0.8333,1.42379,2.17917,1.0,3.49439,0.49401
5811,1.0515,1.4341,1.60045,1.96175,1.0,3.67031,0.50635
5812,0.8725,1.4624,1.94905,1.61208,1.0,3.75999,0.5096
5813,1.194,1.2175,1.43363,2.16752,1.0,3.26,0.48973
5814,0.9623,1.1873,2.57585,1.05709,1.0,2.3347,0.45887
5815,1.3649,0.9634,2.00322,1.58294,1.0,1.88832,0.46386
5816,1.408,1.0052,2.10858,1.46478,1.0,2.06375,0.47445
5817,1.4555,1.2172,1.13696,2.41249,1.0,3.81681,0.44896
5818,1.3102,0.8055,1.5784,2.00482,1.0,2.98263,0.50254
5819,1.4577,1.3117,2.4749,1.03605,1.0,2.69896,0.47484
5820,1.5615,1.4419,2.34033,1.0819,1.0,2.92068,0.47684
5821,0.9455,1.107,1.5003,2.1239,1.0,2.97519,0.49006
5822,1.0532,1.1388,2.84458,0.80512,1.0,2.51432,0.44304
5823,0.8684,1.2001,1.84738,1.75946,1.0,4.25723,0.4944
5824,1.2686,1.3261,1.47351,2.08622,1.0,3.43054,0.51881
5825,1.3229,1.0911,1.14092,2.46563,1.0,4.06485,0.47481
5826,1.3467,1.3372,0.96047,2.59089,1.0,4.13658,0.45981
5827,1.1098,1.2697,1.93318,1.66775,1.0,3.14596,0.49986
5828,1.2628,0.903,1.40877,2.20003,1.0,3.47386,0.47418
5829,1.3726,1.5664,0.73997,2.71095,1.0,5.13306,0.52082
5830,1.2415,1.2781,2.09674,1.48266,1.0,3.15857,0.45555
5831,1.2855,0.8039,1.63828,1.94746,1.0,2.7964,0.50118
5832,0.9191,1.0519,1.34496,2.27999,1.0,3.16918,0.47581
5833,1.1227,1.0026,1.45197,2.17543,1.0,3.34413,0.44911
5834,0.7935,1.0283,2.91253,0.69782,1.0,1.96818,0.45205
5835,1.181,1.5289,1.65769,1.8515,1.0,3.62514,0.54194
5836,1.4206,0.8648,2.03307,1.5346,1.0,1.89232,0.46916
5837,1.1349,1.4981,2.49274,1.066,1.0,2.2069,0.47456
5838,1.4067,1.1326,1.29503,2.27967,1.0,3.54693,0.48101
5839,0.9199,1.4847,1.34383,2.20706,1.0,4.55868,0.52245
5840,1.0364,0.9519,2.59532,1.04256,1.0,2.221,0.47284
5841,1.0456,0.8154,1.07848,2.5264,1.0,3.60701,0.49965
5842,0.9381,1.2071,1.89156,1.72261,1.0,3.05749,0.49506
5843,1.1344,1.0833,1.54116,2.0826,1.0,2.93442,0.47629
5844,1.495,1.4997,1.53628,1.88856,1.0,4.47136,0.51146
5845,1.0154,1.151,1.80927,1.81286,1.0,3.93528,0.4869
5846,1.4237,1.4123,1.92663,1.55898,1.0,5.07338,0.47833
5847,1.0163,0.8262,2.53568,1.08033,1.0,2.38769,0.48326
5848,1.3007,0.8741,1.58871,2.00789,1.0,2.98605,0.46858
5849,1.2838,0.8874,1.23604,2.37284,1.0,3.97116,0.49632
5850,1.2127,1.1108,1.02307,2.60458,1.0,4.34151,0.45207
5851,1.009,1.2505,1.85434,1.7557,1.0,3.38087,0.4968
5852,1.4531,1.168,1.75115,1.7905,1.0,3.66332,0.47625
5853,1.3493,0.873,1.47939,2.1107,1.0,3.20718,0.47739
5854,1.3684,1.3911,1.42043,2.09269,1.0,3.98185,0.51819
5855,1.4027,1.1475,1.78174,1.77935,1.0,3.57818,0.48694
5856,1.4147,1.179,1.64111,1.91278,1.0,3.34793,0.4848
5857,1.5564,1.3601,0.82228,2.66436,1.0,4.2264,0.50134
5858,0.9978,1.2513,1.39926,2.2129,1.0,3.31708,0.49411
5859,1.5261,1.1378,1.14613,2.39853,1.0,3.87093,0.46485
5860,1.472,1.2966,1.78886,1.71476,1.0,4.4166,0.49146
5861,1.0145,0.8332,1.79004,1.80903,1.0,2.51129,0.45091
5862,0.97,0.8028,1.84307,1.74202,1.0,2.27411,0.43328
5863,1.15,1.4874,0.99289,2.54054,1.0,4.08863,0.50513
5864,1.0488,1.4243,1.42171,2.1436,1.0,4.53581,0.5041
5865,1.5428,1.2523,1.36048,2.13975,1.0,3.18134,0.46214
5866,0.8308,1.1786,2.7222,0.89648,1.0,1.74173,0.44657
5867,1.5283,1.2423,1.88783,1.60691,1.0,4.92309,0.46153
5868,1.3667,1.0437,1.60344,1.9833,1.0,2.8416,0.45366
5869,1.3706,1.3044,1.75213,1.78416,1.0,4.38394,0.49258
5870,0.7872,1.1045,1.1384,2.47111,1.0,4.01727,0.4513
5871,0.8155,1.0399,2.04728,1.549,1.0,2.89346,0.48385
5872,0.8975,1.5179,1.86562,1.67897,1.0,4.17288,0.49805
5873,1.2639,1.5236,1.71848,1.77421,1.0,3.59535,0.52448
5874,1.107,1.1565,1.86223,1.75578,1.0,2.70764,0.48834
5875,1.2813,1.2628,1.34834,2.22795,1.0,3.31104,0.50326
5876,1.0971,0.8241,1.67406,1.92709,1.0,2.65421,0.45936
5877,0.9004,1.423,1.86858,1.70334,1.0,4.99406,0.49751
5878,1.0356,1.0349,1.55419,2.07401,1.0,3.02445,0.4492
5879,1.5314,1.5687,1.03593,2.35142,1.0,4.48336,0.56216
5880,1.0245,1.5392,1.52091,2.00587,1.0,4.20382,0.54165
5881,1.3598,1.3258,1.72765,1.80601,1.0,3.5865,0.50324
5882,1.1467,0.8914,1.02366,2.60434,1.0,4.41944,0.49284
5883,0.8637,1.0514,1.65065,1.95963,1.0,2.66444,0.47534
5884,1.3609,0.8118,1.9218,1.65285,1.0,2.52216,0.46669
5885,1.064,1.3012,1.88753,1.7109,1.0,3.74098,0.4937
5886,0.8062,1.3151,1.38696,2.19906,1.0,3.88609,0.50863
5887,1.2425,1.3896,1.56165,1.98381,1.0,3.90159,0.52252
5888,1.0699,0.8046,1.65262,1.94219,1.0,2.74657,0.47873
5889,1.4133,1.1886,1.13689,2.43162,1.0,3.94053,0.46101
5890,1.2892,1.3867,1.71885,1.81621,1.0,5.13373,0.50996
5891,1.1958,1.0428,1.70121,1.91626,1.0,2.54973,0.46882
5892,0.9665,1.0758,1.41241,2.21562,1.0,3.43022,0.47852
5893,1.0707,1.149,2.1277,1.4962,1.0,3.8049,0.472
5894,1.4872,1.5558,1.98904,1.41806,1.0,3.15379,0.49949
5895,1.5182,1.3143,1.30548,2.18699,1.0,3.83456,0.49604
5896,1.0395,1.1948,1.79589,1.82123,1.0,3.40087,0.49759
5897,1.433,1.2355,1.04282,2.51301,1.0,4.04121,0.43664
5898,1.1084,1.1174,2.66618,0.97339,1.0,2.49981,0.4711
5899,1.1275,1.5053,1.44544,2.08075,1.0,4.70351,0.54949
5900,1.4024,1.3201,1.31284,2.21636,1.0,3.88264,0.49069
5901,0.7974,1.2469,1.63679,1.95316,1.0,3.06965,0.48094
5902,1.2979,1.447,1.50073,2.01117,1.0,4.50394,0.51562
5903,1.2741,1.4702,1.88582,1.62715,1.0,4.60099,0.49593
5904,0.857,0.9477,1.01383,2.60174,1.0,4.36561,0.4503
5905,1.2228,1.0441,1.89148,1.7215,1.0,2.30562,0.46127
5906,1.4976,1.5566,2.47749,0.94047,1.0,4.49603,0.5009
5907,1.4438,0.8926,1.18263,2.39968,1.0,4.00466,0.4846
5908,0.951,1.412,2.73676,0.87255,1.0,3.41285,0.4862
5909,1.4283,0.9699,1.42773,2.15143,1.0,3.3178,0.48127
5910,1.501,1.1745,1.81709,1.70493,1.0,2.56768,0.46052
5911,0.97,1.3435,1.53329,2.05823,1.0,3.93643,0.50203
5912,1.4084,1.5207,0.97263,2.48379,1.0,4.49843,0.55079
5913,0.8785,1.0481,1.8221,1.78954,1.0,2.63684,0.478
